#	ZT0	ZT2	ZT4	ZT6	ZT8	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
0	11.107065893	10.9211912641	10.4284953962	10.0221371518	9.56233368036	9.16896033359	8.90766774023	9.13833340962	9.31200433802	9.9778723997	10.5917027748	11.0382275396	11.1006004486	10.8794966822	10.5669050707	9.86872396309	9.41080481503	8.97557609507	8.96361955699	9.23074455334	9.64306081922	9.94917580124	10.5906506647	10.7983645048
1	10.9257181483	10.6408775685	10.3742181966	9.68373739364	9.31474690707	8.92147801679	8.98493040719	9.29291908301	9.75932149602	10.2101369552	10.8892400509	11.0225444764	11.0766576177	10.7681192625	10.3423674705	9.51906489883	9.47765635481	9.04278120956	9.11972271891	9.30284829976	9.93051222265	10.1184717872	10.7029370705	11.0272994995
2	10.8352993072	10.4689842296	9.91791910826	9.44066398735	9.26205311941	8.97634189828	9.15770144917	9.51193985252	9.96988614319	10.56631985	11.0431247855	10.9953953648	10.731595696	10.3582150803	9.88922827463	9.54566026135	9.04128057999	8.74721479275	9.31576993935	9.5303548831	10.02867626	10.5433423908	10.8351803649	11.020996095
3	10.7824239881	10.4062073717	9.77630292093	9.50706766849	9.06970261012	8.96382396253	9.11118332501	9.79292468868	10.2709535002	10.5626733412	10.9110190014	10.9717926645	10.5908029054	10.2522634581	9.84954017712	9.1029639198	8.98414195536	9.091346544	9.28356587189	9.93950457213	10.3848933509	10.8590297706	10.9364946873	10.9048667098
4	10.4543395123	10.0910694885	9.39109040123	9.21540551222	8.96269578291	8.91893238685	9.59625260117	9.88792358579	10.6024071999	10.9008767849	10.9223539667	10.9226394308	10.7077917181	10.0967765381	9.46848578777	9.08754131023	8.9117939954	9.12461015078	9.53222839937	9.96537128343	10.4583954908	10.8584260467	11.0050995504	11.0391785402
5	10.4149177609	9.7761165386	9.3658978036	8.92414000431	8.98382603612	9.37544450547	9.80379865524	10.2398686189	10.5674258744	10.8689957823	11.0371295912	10.7900352701	10.3110539003	9.75614417866	9.030422354	9.07018148552	9.01012455753	9.39321891039	9.92038889866	10.1935945964	10.7863380964	10.9819992907	10.9410399843	10.7201587355
6	9.90839137123	9.37902884366	9.12474926613	9.04708888151	9.19087586714	9.41292481199	9.90470712593	10.4099743437	10.7902274068	10.9915071398	10.8846422643	10.5653652922	9.84265210332	9.47531807455	9.18719723096	8.98347196144	9.12369947533	9.4252885895	9.7877251926	10.5165975193	10.9084836704	10.9838484078	10.9124087585	10.6081000097
7	9.72566795318	9.29591939995	9.07033115055	9.04196057287	9.25524255427	9.91859821792	10.2823012731	10.7563324731	10.8696832187	10.8152367584	10.7294966346	10.2815712249	9.68414613062	9.31657936739	9.08026746856	8.92483379442	9.38836641554	9.67103491092	10.2680305198	10.9061963035	11.0044581094	10.8620767084	10.8674306417	10.2569075581
8	9.33181599792	9.39861443869	8.79494774988	9.18541501417	9.58386427011	9.93236734363	10.6893017639	10.9314871848	11.0509091564	10.9313374536	10.3521784396	10.0631020321	9.6223735778	9.08799475927	9.17663080773	9.19390488294	9.54977838311	10.08222627	10.527248396	10.8589388847	11.1174694426	10.8525939827	10.4687677359	10.0654138317
9	9.60380132544	9.14659135981	9.06774583756	9.2402121383	9.7152525462	10.4438991292	10.6113334428	11.0357829664	11.1881433903	10.683037264	10.3692024011	9.60240678199	9.30607715951	9.05885914503	9.06347295844	9.30481023774	9.63913308807	10.2065370535	10.8634893337	10.999194764	11.0587360109	10.5565413028	10.1026601696	9.77072093313
10	8.93687300717	8.8588080465	9.1745926954	9.54082695082	10.0350609237	10.3641586359	10.8418221585	11.1581634437	10.7724989931	10.6878611183	9.96839117519	9.38840575951	9.31406027713	9.09839457396	9.08362832018	9.66499613223	10.0350322824	10.5124862764	10.7834124093	10.9391767402	10.855058903	10.5657517633	10.117872525	9.4278995851
11	8.86727381787	9.02579114491	9.26852530002	9.77364573717	10.0938235569	10.6368363441	11.0894670572	10.871302986	10.7096375184	10.0883975359	9.52453313737	9.21331328768	9.02824854898	9.03326684757	9.32309340756	9.5755636473	10.251673249	10.7950434318	11.01164741	10.8689665023	10.4583297765	10.0265725838	9.88912001865	9.37194253016
12	9.12471438177	9.20039695634	9.45739806455	10.0401333898	10.4696052951	10.858323144	11.0868510627	10.9316316104	10.5687438617	10.0109743593	9.73561411515	8.88585454796	9.0298062367	9.30158097586	9.66805657993	10.0541130357	10.5003112601	10.8244600924	10.9233553975	10.8106126196	10.4155675736	9.89147953409	9.53735315634	9.10540536702
